jp@jp-MS-7C91:~/Documents/trajectory_doom-main/chocolate-doom$ src/chocolate-doom -iwad ../misc/OriginalWADs/DOOM.WAD
                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x746ace144010, 2000000 allocated for zone
Using /home/jp/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/jp/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
Failed to get I/O port permissions for 0x388: Operation not permitted
        You may need to run the program as root in order
        to acquire I/O port permissions for OPL MIDI playback.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - [..........................]
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-10 16:28:47 Episode: 1 Map: 5
timestamp        tic     x       y       z       angle   momx    momy
2025-11-10 16:42:31      28772   -1336  -2498   64       296.72  -4     6       0
2025-11-10 16:42:33      28848   -1327  -2451   64       296.72  0      -2      0
2025-11-10 16:42:34      28883   -1195  -2612   64       316.05  4      -3      0
2025-11-10 16:42:35      28918   -1191  -2921   64       210.59  -9     -5      0
2025-11-10 16:42:36      28953   -1186  -3123   64       163.12  -6     -3      0
2025-11-10 16:42:37      28988   -1552  -3196   64       178.95  -5     -4      0
2025-11-10 16:42:38      29023   -1553  -3167   64       124.45  -1     4       0
2025-11-10 16:42:39      29058   -1715  -3025   64       180.70  -4     -1      0
2025-11-10 16:42:40      29093   -1823  -2943   64       101.60  1      11      0
2025-11-10 16:42:41      29128   -1968  -2662   64       61.17   0      2       0
2025-11-10 16:42:42      29163   -1844  -2543   64       101.60  0      -5      0
2025-11-10 16:42:43      29198   -1851  -2570   64       159.61  -10    3       0
2025-11-10 16:42:44      29233   -2033  -2494   64       170.16  -5     0       0
2025-11-10 16:42:45      29268   -2140  -2455   64       106.88  1      -2      0
2025-11-10 16:42:46      29303   -2034  -2355   64       47.11   5      5       0
2025-11-10 16:42:48      29350   -2044  -2367   64       345.59  -2     -2      0
2025-11-10 16:42:49      29385   -2014  -2386   64       359.65  9      -1      0
2025-11-10 16:42:50      29420   -1860  -2322   64       113.91  -4     6       0
2025-11-10 16:42:51      29455   -1967  -2323   64       185.98  -12    -3      0
2025-11-10 16:42:52      29490   -2017  -2337   64       87.54   -1     0       0
2025-11-10 16:42:53      29531   -1960  -2258   64       76.99   1      -1      0
2025-11-10 16:42:54      29566   -1791  -2243   64       54.14   5      1       0
2025-11-10 16:42:55      29601   -1805  -1945   96       156.09  -7     5       0
2025-11-10 16:42:56      29636   -1922  -1779   96       61.17   1      10      0
2025-11-10 16:42:57      29671   -1862  -1656   96       80.51   0      -3      0
2025-11-10 16:42:58      29706   -1851  -1598   96       98.09   0      1       0
2025-11-10 16:42:59      29741   -1865  -1644   96       154.34  -8     4       0
2025-11-10 16:43:00      29776   -1881  -1476   96       101.60  2      3       0
2025-11-10 16:43:01      29811   -1859  -1468   96       98.09   0      -2      0
2025-11-10 16:43:02      29846   -1861  -1479   96       119.18  -2     2       0
2025-11-10 16:43:03      29881   -1886  -1315   96       40.08   7      6       0
2025-11-10 16:43:04      29916   -1739  -1168   96       103.36  0      -1      0
2025-11-10 16:43:05      29951   -1690  -1276   96       145.55  0      -1      0
2025-11-10 16:43:06      29986   -1718  -1265   96       149.06  -8     4       0
2025-11-10 16:43:07      30021   -1872  -1094   96       50.62   6      7       0
2025-11-10 16:43:08      30056   -1746  -910    96       75.23   5      8       0
2025-11-10 16:43:09      30091   -1751  -766    96       52.38   -4     -6      0
2025-11-10 16:43:10      30126   -1753  -979    96       259.45  2      -13     0
2025-11-10 16:43:11      30161   -1762  -1008   96       294.61  -2     2       0
2025-11-10 16:43:12      30196   -1879  -1157   96       347.34  -2     -3      0
2025-11-10 16:43:13      30231   -1665  -1143   96       17.23   13     2       0
2025-11-10 16:43:14      30266   -1746  -1012   96       171.91  -13    6       0
2025-11-10 16:43:15      30301   -1870  -958    96       307.27  2      -4      0
2025-11-10 16:43:16      30336   -1681  -1307   96       10.55   0      -3      0
2025-11-10 16:43:17      30371   -1659  -1063   96       79.10   2      14      0
2025-11-10 16:43:18      30406   -1661  -932    96       105.47  -3     3       0
2025-11-10 16:43:19      30441   -1693  -900    96       133.59  -1     0       0
2025-11-10 16:43:20      30486   -1712  -809    96       54.49   -1     0       0
2025-11-10 16:43:21      30521   -1763  -966    96       61.52   -2     -6      0
2025-11-10 16:43:22      30556   -1779  -1023   96       84.38   -1     -1      0
2025-11-10 16:43:23      30591   -1832  -799    96       43.95   -1     2       0
2025-11-10 16:43:24      30626   -1823  -753    96       345.94  -5     0       0
2025-11-10 16:43:25      30661   -1804  -784    96       280.90  3      -10     0
2025-11-10 16:43:26      30696   -1693  -1207   96       280.90  2      -11     0
2025-11-10 16:43:27      30731   -1684  -1332   96       170.16  -1     -1      0
2025-11-10 16:43:29      30781   -1703  -1247   96       76.99   0      2       0
2025-11-10 16:43:30      30816   -1695  -1041   96       89.30   0      9       0
2025-11-10 16:43:31      30851   -1699  -915    96       96.33   -1     0       0
2025-11-10 16:43:32      30886   -1689  -1014   96       110.39  -2     3       0
2025-11-10 16:43:33      30921   -1706  -773    96       40.08   0      4       0
2025-11-10 16:43:34      30956   -1583  -764    96       354.38  9      -1      0
2025-11-10 16:43:35      30991   -1393  -783    88       322.73  4      -3      0
2025-11-10 16:43:36      31026   -1073  -916    88       17.23   12     1       0
2025-11-10 16:43:37      31061   -822   -844    88       92.81   0      4       0
2025-11-10 16:43:38      31096   -826   -731    88       89.30   -1     -4      0
2025-11-10 16:43:39      31131   -743   -757    88       31.29   10     6       0
2025-11-10 16:43:40      31166   -583   -678    96       78.75   -2     -3      0
2025-11-10 16:43:41      31201   -699   -593    96       17.23   -2     0       0
2025-11-10 16:43:42      31236   -594   -618    96       259.45  -1     -5      0
2025-11-10 16:43:43      31271   -639   -918    96       6.68    -1     -3      0
2025-11-10 16:43:44      31306   -611   -888    96       54.14   2      4       0
2025-11-10 16:43:45      31341   -507   -849    96       40.08   10     1       0
2025-11-10 16:43:46      31376   -464   -723    96       105.12  -3     6       0
2025-11-10 16:43:47      31411   -508   -688    96       50.62   -2     -1      0
2025-11-10 16:43:48      31446   -505   -674    96       38.32   1      1       0
2025-11-10 16:43:49      31486   -513   -657    96       298.05  -1     0       0
2025-11-10 16:43:56      31701   -1464  -3276   64       42.54   3      6       0
2025-11-10 16:43:57      31736   -1361  -3241   64       277.73  0      -7      0
2025-11-10 16:43:58      31771   -1386  -3368   64       135.35  -6     4       0
2025-11-10 16:43:59      31806   -1516  -3269   64       112.50  0      -3      0
2025-11-10 16:44:00      31841   -1579  -3230   64       89.65   0      -5      0
2025-11-10 16:44:01      31876   -1455  -3217   64       105.47  1      0       0
2025-11-10 16:44:02      31911   -1568  -3109   64       172.27  -12    7       0
2025-11-10 16:44:03      31946   -1872  -3071   64       105.47  -4     6       0
2025-11-10 16:44:04      31981   -1968  -3060   64       36.91   -1     -3      0
2025-11-10 16:44:06      32038   -1930  -3057   64       47.46   4      4       0
2025-11-10 16:44:07      32073   -1812  -2965   64       114.26  -1     -2      0
2025-11-10 16:44:08      32108   -1818  -2980   64       117.77  2      -5      0
2025-11-10 16:44:09      32143   -1777  -3133   64       105.47  0      -2      0
2025-11-10 16:44:10      32178   -1807  -3064   64       86.13   -2     2       0
2025-11-10 16:44:11      32213   -1819  -3034   64       91.41   -1     2       0
2025-11-10 16:44:12      32248   -1822  -3033   64       79.10   -1     -1      0
2025-11-10 16:44:13      32283   -1878  -2775   64       186.33  -11    7       0
2025-11-10 16:44:14      32318   -1929  -2620   64       56.25   4      5       0
2025-11-10 16:44:15      32353   -1639  -2570   64       68.55   3      -1      0
2025-11-10 16:44:16      32388   -1682  -2468   64       186.33  0      -2      0
2025-11-10 16:44:17      32423   -1732  -2608   64       235.55  0      0       0
2025-11-10 16:44:18      32458   -1915  -2604   64       279.49  -3     -9      0
2025-11-10 16:44:19      32493   -1821  -2895   64       344.53  -6     2       0
2025-11-10 16:44:20      32528   -1927  -2635   64       23.20   5      11      0
2025-11-10 16:44:21      32563   -1835  -2562   64       119.88  -1     -1      0
2025-11-10 16:44:22      32598   -1814  -2555   64       183.16  -1     -1      0
2025-11-10 16:44:23      32633   -1848  -2558   64       170.86  -1     -1      0
2025-11-10 16:44:24      32669   -2100  -2487   64       177.89  -16    2       0
2025-11-10 16:44:25      32704   -2160  -2409   64       12.66   -4     -1      0
2025-11-10 16:44:26      32739   -2154  -2416   64       3.87    1      0       0
2025-11-10 16:44:27      32774   -1840  -2382   64       75.94   2      3       0
2025-11-10 16:44:28      32815   -1868  -2340   64       133.95  -8     6       0
2025-11-10 16:44:29      32850   -2010  -2347   64       246.45  -5     -12     0
2025-11-10 16:44:30      32885   -2159  -2614   64       286.88  -1     7       0
2025-11-10 16:44:31      32920   -1999  -2431   64       56.95   5      10      0
2025-11-10 16:44:32      32955   -1777  -2202   72       99.14   -1     5       0
2025-11-10 16:44:33      32990   -1822  -1881   96       150.12  -6     7       0
2025-11-10 16:44:34      33025   -1920  -1713   96       281.95  1      -1      0
2025-11-10 16:44:35      33060   -1823  -1875   96       1.05    6      -3      0
2025-11-10 16:44:36      33096   -1808  -1880   104      176.84  -6     0       0
2025-11-10 16:44:37      33131   -1951  -1727   96       73.12   1      2       0
2025-11-10 16:44:38      33166   -1841  -1671   96       122.34  2      -2      0
2025-11-10 16:44:39      33201   -1870  -1625   96       92.46   -1     -2      0
2025-11-10 16:44:40      33236   -1860  -1616   96       83.67   0      3       0
2025-11-10 16:44:41      33271   -1865  -1544   96       161.02  -5     4       0
2025-11-10 16:44:42      33306   -1829  -1351   96       74.88   4      5       0
2025-11-10 16:44:43      33341   -1778  -1297   96       104.77  1      -5      0
2025-11-10 16:44:44      33376   -1745  -1393   96       106.52  0      -1      0
2025-11-10 16:44:45      33411   -1815  -1182   96       111.80  -5     14      0
2025-11-10 16:44:46      33446   -1825  -926    96       15.12   9      3       0
2025-11-10 16:44:47      33481   -1747  -974    96       213.40  -8     -9      0
2025-11-10 16:44:48      33516   -1698  -1198   96       37.97   7      -4      0
2025-11-10 16:44:49      33551   -1672  -965    96       127.62  0      5       0
2025-11-10 16:44:50      33586   -1833  -822    96       194.41  2      1       0
2025-11-10 16:44:51      33621   -1850  -988    96       257.70  -2     -7      0
2025-11-10 16:44:52      33656   -1861  -1057   96       354.38  -1     -1      0
2025-11-10 16:44:53      33691   -1818  -967    96       94.57   0      10      0
2025-11-10 16:44:54      33726   -1820  -752    96       15.47   -1     0       0
2025-11-10 16:44:55      33761   -1678  -773    96       15.47   3      -1      0
2025-11-10 16:44:56      33796   -1644  -778    96       343.83  0      -1      0
2025-11-10 16:44:57      33834   -1739  -752    96       285.82  -1     -2      0
2025-11-10 16:44:58      33869   -1779  -855    96       11.95   -1     0       0
2025-11-10 16:44:59      33904   -1639  -721    96       335.04  1      0       0
2025-11-10 16:45:00      33939   -1680  -721    96       340.31  -1     0       0
2025-11-10 16:45:01      33974   -1700  -721    96       326.25  -1     0       0
2025-11-10 16:45:02      34012   -1669  -767    96       289.34  4      -10     0
2025-11-10 16:45:03      34047   -1624  -816    96       20.74   -1     0       0
2025-11-10 16:45:04      34082   -1768  -837    96       36.56   -4     -2      0
2025-11-10 16:45:05      34117   -1849  -929    96       33.05   -4     -4      0
2025-11-10 16:45:06      34152   -1865  -954    96       36.56   0      0       0
2025-11-10 16:45:07      34187   -1711  -840    96       36.56   6      4       0
2025-11-10 16:45:08      34222   -1752  -816    96       36.56   -7     -3      0
2025-11-10 16:45:09      34257   -1801  -849    96       33.05   7      3       0
2025-11-10 16:45:10      34292   -1666  -746    96       17.23   -6     -2      0
2025-11-10 16:45:11      34327   -1767  -848    96       301.64  6      -10     0
2025-11-10 16:45:12      34362   -1627  -1063   96       301.64  0      -2      0
2025-11-10 16:45:46      35543   -1619  -1071   96       301.64  0      0       0
2025-11-10 16:45:51      35728   -1617  -1080   96       233.09  -1     -1      0
2025-11-10 16:45:53      35803   -1618  -1092   96       157.76  -3     -1      0
2025-11-10 16:45:54      35838   -1617  -1096   96       182.64  0      -1      0
2025-11-10 16:45:55      35878   -1719  -1103   96       244.16  -4     -4      0
2025-11-10 16:45:56      35913   -1799  -1319   96       203.73  -3     -5      0
2025-11-10 16:45:57      35948   -1827  -1328   96       84.20   0      8       0
2025-11-10 16:45:58      35983   -1808  -1134   96       101.78  0      12      0
2025-11-10 16:45:59      36018   -1801  -805    96       26.19   5      5       0
2025-11-10 16:46:00      36053   -1579  -754    96       344.00  12     -5      0
2025-11-10 16:46:01      36088   -1084  -916    88       15.64   11     -2      0
2025-11-10 16:46:02      36123   -769   -763    88       17.40   6      3       0
2025-11-10 16:46:03      36158   -782   -734    88       131.66  -4     4       0
2025-11-10 16:46:04      36193   -822   -693    88       251.19  -2     -3      0
2025-11-10 16:46:05      36228   -839   -733    88       212.52  -1     -1      0
2025-11-10 16:46:06      36266   -940   -763    74       182.64  -7     -2      16
2025-11-10 16:46:07      36301   -1250  -815    -32      203.73  -2     0       16
2025-11-10 16:46:08      36336   -1296  -763    -25      161.54  0      0       16
2025-11-10 16:46:11      36419   -1271  -770    17       343.78  0      -1      16
2025-11-10 16:46:12      36454   -1123  -774    34       5.05    7      0       16
2025-11-10 16:46:13      36489   -913   -772    52       352.75  -2     0       16
2025-11-10 16:46:14      36524   -946   -769    69       352.75  6      -1      16
2025-11-10 16:46:15      36559   -643   -777    96       342.20  12     -3      0
2025-11-10 16:46:16      36594   -590   -663    96       73.61   0      6       0
2025-11-10 16:46:17      36633   -618   -640    96       194.90  1      -3      0
2025-11-10 16:46:18      36668   -603   -908    96       279.27  1      -15     0
2025-11-10 16:46:19      36703   -581   -867    96       33.53   5      4       0
2025-11-10 16:46:20      36738   -420   -798    96       128.45  -3     9       0
2025-11-10 16:46:21      36773   -569   -657    96       121.42  -1     0       0
2025-11-10 16:46:22      36808   -680   -704    96       249.74  -7     -9      0
2025-11-10 16:46:23      36843   -810   -958    -32      70.80   0      -2      0
2025-11-10 16:46:44      37560   -1473  -3344   64       90.00   -1     1       0
2025-11-10 16:46:45      37595   -1372  -3245   64       268.95  3      -7      0
2025-11-10 16:46:46      37630   -1490  -3358   64       163.48  -9     3       0
2025-11-10 16:46:47      37665   -1610  -3311   64       46.05   2      2       0
2025-11-10 16:46:48      37700   -1538  -3241   64       77.70   -2     -3      0
2025-11-10 16:46:49      37735   -1578  -3096   64       179.65  -5     2       0
2025-11-10 16:46:50      37770   -1828  -3076   64       198.98  -8     -3      0
2025-11-10 16:46:51      37805   -1916  -3067   64       121.64  -3     5       0
2025-11-10 16:46:52      37840   -1958  -3099   64       81.21   1      -2      0
2025-11-10 16:46:53      37875   -1881  -3149   64       35.51   4      2       0
2025-11-10 16:46:54      37910   -1731  -3080   64       140.98  2      -3      0
2025-11-10 16:46:55      37945   -1618  -3139   64       153.28  0      -1      0
2025-11-10 16:46:56      37980   -1691  -3093   64       165.59  -7     2       0
2025-11-10 16:46:57      38015   -1842  -3033   64       95.27   -1     0       0
2025-11-10 16:46:59      38064   -1845  -3005   64       88.24   0      3       0
2025-11-10 16:47:00      38099   -1836  -2816   64       81.21   0      13      0
2025-11-10 16:47:01      38151   -1752  -2560   64       355.08  5      -4      0
2025-11-10 16:47:02      38186   -1672  -2527   64       86.48   3      10      0
2025-11-10 16:47:03      38221   -1665  -2490   64       272.81  0      -2      0
2025-11-10 16:47:04      38256   -1620  -2608   64       230.62  0      -3      0
2025-11-10 16:47:05      38291   -1708  -2608   64       190.20  -3     0       0
2025-11-10 16:47:06      38326   -1937  -2709   64       290.39  -3     -12     0
2025-11-10 16:47:07      38361   -1773  -3116   64       330.82  4      -8      0
2025-11-10 16:47:08      38396   -1695  -3099   64       39.38   -2     -1      0
2025-11-10 16:47:10      38445   -1733  -3094   64       79.80   0      10      0
2025-11-10 16:47:11      38480   -1801  -3096   64       167.70  -12    -4      0
2025-11-10 16:47:12      38515   -1910  -2821   64       39.38   7      10      0
2025-11-10 16:47:13      38550   -1902  -2586   64       85.08   -3     5       0
2025-11-10 16:47:14      38619   -1926  -2698   64       223.59  -8     -11     0
2025-11-10 16:47:15      38654   -1893  -2842   64       309.73  5      -8      0
2025-11-10 16:47:16      38689   -1809  -2979   64       348.40  0      0       0
2025-11-10 16:47:18      38726   -1804  -3085   64       343.12  0      -3      0
2025-11-10 16:47:19      38761   -1560  -3087   64       13.01   2      -1      0
2025-11-10 16:47:20      38796   -1323  -3037   64       307.97  0      2       0
2025-11-10 16:47:21      38855   -1308  -3141   64       351.91  5      -4      0
2025-11-10 16:47:22      38890   -1067  -2999   64       141.33  -7     8       0
2025-11-10 16:47:23      38925   -1156  -2665   64       113.20  1      3       0
2025-11-10 16:47:24      38960   -1329  -2555   64       234.49  -11    -2      0
2025-11-10 16:47:25      38997   -1358  -2606   64       348.75  3      -3      0
2025-11-10 16:47:26      39032   -1128  -2492   64       145.20  -3     4       0
2025-11-10 16:47:27      39067   -1231  -2425   64       111.80  0      -3      0
2025-11-10 16:47:28      39102   -1192  -2560   64       132.89  3      -5      0
2025-11-10 16:47:29      39137   -1116  -2683   64       252.42  -3     -6      0
2025-11-10 16:47:30      39172   -1054  -2971   64       241.88  -5     -11     0
2025-11-10 16:47:31      39207   -1219  -3117   64       169.80  -11    5       0
2025-11-10 16:47:32      39242   -1631  -3077   64       168.05  -6     0       0
2025-11-10 16:47:33      39277   -1885  -3003   64       99.49   -8     8       0
2025-11-10 16:47:34      39312   -1870  -2543   64       95.98   4      3       0
2025-11-10 16:47:35      39347   -1766  -2602   64       180.35  -4     0       0
2025-11-10 16:47:36      39382   -1821  -2599   64       162.77  -1     0       0
2025-11-10 16:47:37      39417   -1866  -2588   64       106.52  -2     1       0
2025-11-10 16:47:38      39452   -1879  -2541   64       90.70   -1     0       0
2025-11-10 16:47:39      39487   -1927  -2359   64       48.52   -2     4       0
2025-11-10 16:47:40      39522   -2018  -2395   64       37.97   -2     -2      0
2025-11-10 16:47:41      39557   -1931  -2330   64       15.12   11     6       0
2025-11-10 16:47:42      39592   -1823  -2202   72       185.62  -4     3       0
2025-11-10 16:47:43      39627   -1869  -2272   64       231.33  -1     -5      0
2025-11-10 16:47:44      39662   -2000  -2315   64       148.71  -1     0       0
2025-11-10 16:47:45      39697   -1987  -2294   64       175.08  1      -2      0
2025-11-10 16:47:46      39732   -2021  -2554   64       201.45  -6     -4      0
2025-11-10 16:47:47      39773   -2142  -2640   64       312.19  -1     1       0
2025-11-10 16:47:48      39808   -2160  -2562   64       138.52  -2     7       0
2025-11-10 16:47:49      39843   -2112  -2417   64       22.50   5      1       0
2025-11-10 16:47:50      39878   -1777  -2192   80       92.81   -1     5       0
2025-11-10 16:47:51      39913   -1848  -1889   96       127.97  -6     5       0
2025-11-10 16:47:52      39948   -1900  -1792   96       229.92  0      0       0
2025-11-10 16:47:53      39983   -1843  -1889   96       317.81  3      -4      0
2025-11-10 16:47:54      40018   -1809  -1915   96       72.07   0      3       0
2025-11-10 16:47:55      40053   -1858  -1827   96       161.72  -8     3       0
2025-11-10 16:47:56      40088   -1916  -1633   96       100.20  1      0       0
2025-11-10 16:47:57      40123   -1894  -1639   96       91.41   -1     5       0
2025-11-10 16:47:58      40158   -1909  -1701   96       84.38   -1     -6      0
2025-11-10 16:47:59      40193   -1897  -1580   96       79.10   0      6       0
2025-11-10 16:48:00      40228   -1873  -1450   96       68.55   1      3       0
2025-11-10 16:48:01      40263   -1831  -1272   96       89.65   0      -1      0
2025-11-10 16:48:02      40298   -1838  -1249   96       98.44   -1     2       0
2025-11-10 16:48:03      40333   -1845  -1056   96       89.65   -1     10      0
2025-11-10 16:48:04      40368   -1811  -960    96       338.91  3      1       0
2025-11-10 16:48:05      40403   -1766  -966    96       54.49   4      4       0
2025-11-10 16:48:06      40438   -1692  -745    96       96.68   0      -3      0
2025-11-10 16:48:07      40473   -1752  -854    96       268.95  -7     -9      0
2025-11-10 16:48:08      40508   -1716  -1049   96       344.53  0      -2      0
2025-11-10 16:48:09      40543   -1750  -943    96       104.06  -4     10      0
2025-11-10 16:48:10      40578   -1746  -810    96       16.17   5      3       0
2025-11-10 16:48:11      40613   -1636  -766    96       353.32  -1     0       0
2025-11-10 16:48:14      40689   -1734  -734    96       342.77  -5     1       0
2025-11-10 16:48:15      40724   -1825  -721    96       342.77  -2     0       0
2025-11-10 16:48:16      40787   -1825  -728    96       319.92  3      -3      0
2025-11-10 16:48:17      40822   -1763  -984    96       311.13  0      -3      0
2025-11-10 16:48:18      40857   -1762  -1006   96       105.82  -1     1       0
2025-11-10 16:48:19      40892   -1807  -867    96       90.00   -1     5       0
2025-11-10 16:48:20      40927   -1810  -786    96       349.80  -1     0       0
2025-11-10 16:48:21      40962   -1774  -779    96       2.11    10     0       0
2025-11-10 16:48:22      40997   -1622  -772    96       0.35    3      0       0
2025-11-10 16:48:23      41032   -1340  -823    88       326.95  12     -7      0
2025-11-10 16:48:24      41067   -952   -948    88       44.30   7      4       0
2025-11-10 16:48:25      41102   -868   -884    88       70.66   2      7       0
2025-11-10 16:48:26      41137   -824   -765    88       54.84   -1     -1      0
2025-11-10 16:48:27      41172   -699   -708    96       31.99   4      2       0
2025-11-10 16:48:28      41207   -641   -640    96       12.66   -2     -2      0
2025-11-10 16:48:29      41242   -522   -685    96       355.08  -4     0       0
2025-11-10 16:48:31      41280   -619   -648    96       206.02  -6     0       0
2025-11-10 16:48:32      41315   -612   -906    96       304.45  1      -8      0
2025-11-10 16:48:33      41350   -584   -849    96       30.59   0      0       0
2025-11-10 16:48:34      41385   -526   -849    96       23.55   0      0       0
2025-11-10 16:48:35      41421   -507   -849    96       48.16   0      0       0
2025-11-10 16:48:36      41456   -577   -849    96       174.73  -2     0       0
2025-11-10 16:48:37      41491   -698   -699    96       76.29   -2     3       0
2025-11-10 16:48:38      41526   -655   -644    96       341.37  1      -1      0
2025-11-10 16:48:39      41561   -612   -648    96       355.43  2      -1      0
2025-11-10 16:48:40      41596   -593   -655    96       346.64  0      -1      0
2025-11-10 16:48:41      41631   -500   -688    96       344.88  4      0       0
2025-11-10 16:48:42      41666   -496   -647    96       171.21  -2     1       0
2025-11-10 16:48:43      41701   -538   -688    96       194.06  -4     0       0
2025-11-10 16:48:44      41736   -591   -688    96       252.07  -2     0       0
2025-11-10 16:48:45      41771   -593   -885    96       13.36   1      1       0
2025-11-10 16:48:46      41806   -401   -801    96       327.66  0      1       0
2025-11-10 16:48:47      41841   -415   -968    96       230.98  2      2       0
2025-11-10 16:48:48      41876   -496   -907    96       137.81  0      1       0
2025-11-10 16:48:49      41911   -556   -865    96       183.52  -6     0       0
2025-11-10 16:48:50      41946   -633   -856    96       144.84  -1     0       0
2025-11-10 16:48:51      41998   -593   -900    96       99.14   0      -2      0
2025-11-10 16:48:52      42033   -577   -849    96       9.49    4      0       0
2025-11-10 16:48:53      42068   -422   -741    96       136.05  -4     11      0
2025-11-10 16:48:54      42103   -378   -376    96       39.38   3      6       13
2025-11-10 16:48:55      42138   -218   -370    96       281.60  3      -3      13
2025-11-10 16:48:56      42173   -125   -620    96       311.48  3      -13     13
2025-11-10 16:48:57      42208   -38    -764    96       216.56  -1     -1      13
2025-11-10 16:48:58      42243   -17    -781    96       179.65  0      -1      13
2025-11-10 16:48:59      42278   -44    -789    96       197.23  -1     -1      13
2025-11-10 16:49:00      42313   -221   -844    102      167.34  -9     -2      13
2025-11-10 16:49:01      42348   -264   -730    96       77.70   0      0       13
2025-11-10 16:49:02      42383   -228   -878    96       116.37  0      -3      13
2025-11-10 16:49:03      42420   -215   -876    96       86.48   0      2       13
2025-11-10 16:49:05      42494   -228   -747    96       119.88  -3     11      13
2025-11-10 16:49:06      42529   -295   -556    96       86.48   2      7       0
2025-11-10 16:49:07      42564   -231   -547    96       335.74  -3     0       0
2025-11-10 16:49:09      42639   -292   -593    96       281.25  0      -2      0
2025-11-10 16:49:10      42674   -283   -635    96       284.77  0      -5      11
2025-11-10 16:49:11      42709   -182   -709    96       21.45   0      -1      13
2025-11-10 16:49:12      42744   -44    -671    96       51.33   -2     -3      13
2025-11-10 16:49:13      42779   -73    -714    96       77.70   -1     -1      13
2025-11-10 16:49:14      42816   -86    -581    96       84.73   0      7       13
2025-11-10 16:49:15      42851   -106   -440    96       158.55  -2     0       13
2025-11-10 16:49:16      42886   -379   -369    96       183.16  -2     0       13
2025-11-10 16:49:17      42921   -488   -566    96       311.48  3      -13     0
2025-11-10 16:49:18      42959   -490   -970    96       225.35  1      2       0
2025-11-10 16:49:19      42994   -508   -872    96       156.80  -11    4       0
2025-11-10 16:49:20      43029   -682   -819    96       130.43  -8     7       0
2025-11-10 16:49:21      43064   -839   -664    88       176.13  -3     0       0
2025-11-10 16:49:22      43099   -1004  -646    88       176.13  -2     0       0
2025-11-10 16:49:23      43134   -844   -604    79       220.56  7      3       0
2025-11-10 16:49:24      43169   -741   -579    -32      185.41  -1     -1      0
2025-11-10 16:49:26      43211   -788   -584    -32      159.04  -3     -1      0
2025-11-10 16:49:27      43246   -941   -536    -32      159.04  -12    4       0
2025-11-10 16:49:28      43281   -1239  -492    -32      231.11  -4     -3      0
2025-11-10 16:49:29      43316   -1280  -522    -32      231.11  -1     -1      0

